City_ID,City,Country,Date,Lat,Long,Max Temp,Humidity,Cloudiness,Wind Speed
592,Kafue,ZM,2021-12-26 00:20:21,-15.7691,28.1814,66.72,90,100,2.21
593,Karpathos,GR,2021-12-26 00:20:22,35.507,27.2132,58.96,67,14,9.22
594,Reconquista,AR,2021-12-26 00:20:11,-29.15,-59.65,82.94,33,2,6.73
595,Lincoln,US,2021-12-26 00:20:22,40.8,-96.667,47.55,66,1,1.01
596,Vallenar,CL,2021-12-26 00:20:23,-28.5708,-70.7581,75.52,50,94,4.52
597,Baghdad,IQ,2021-12-26 00:20:23,33.3406,44.4009,35.51,55,0,5.75
598,Kamra,PK,2021-12-26 00:20:23,33.7473,73.5111,43.95,45,100,7.14
599,Contepec,MX,2021-12-26 00:20:24,20.0167,-100.1167,70.48,28,1,9.26
600,Marovoay,MG,2021-12-26 00:20:24,-16.1,46.6333,78.94,89,100,1.57
601,Rehoboth,NA,2021-12-26 00:20:25,-23.3167,17.0833,63.72,36,0,11.36
602,Rodeo,US,2021-12-26 00:20:25,38.033,-122.2669,50.56,90,99,8.01
603,Tifton,US,2021-12-26 00:20:26,31.4505,-83.5085,63.45,87,40,0.0
604,Topolcani,MK,2021-12-26 00:20:26,41.2286,21.4314,39.29,88,100,4.23
605,Yar-sale,RU,2021-12-26 00:20:27,66.8333,70.8333,-8.55,94,92,13.35
606,Rtishchevo,RU,2021-12-26 00:20:27,52.2604,43.7874,3.07,98,14,6.08
607,Kilifi,KE,2021-12-26 00:20:28,-3.6305,39.8499,78.04,85,66,1.99
608,Sikonge,TZ,2021-12-26 00:20:29,-5.6333,32.7667,67.93,53,100,3.51
609,Galbshtadt,RU,2021-12-26 00:20:29,53.2264,78.9845,19.54,96,100,6.64
610,Banepa,NP,2021-12-26 00:20:29,27.6298,85.5214,39.52,93,40,3.44
611,Thinadhoo,MV,2021-12-26 00:20:30,0.5333,72.9333,81.23,71,96,15.43
612,Cabo Rojo,PR,2021-12-26 00:20:30,18.0866,-67.1457,78.67,89,40,1.01
613,Teahupoo,PF,2021-12-26 00:20:31,-17.8333,-149.2667,80.56,77,18,15.99
614,Jacareacanga,BR,2021-12-26 00:20:31,-6.2222,-57.7528,74.07,98,100,2.39
615,Korla,CN,2021-12-26 00:20:32,41.7597,86.1469,22.24,70,95,3.53
616,Kresttsy,RU,2021-12-26 00:20:32,58.2452,32.5165,21.56,95,100,10.94
617,Orsk,RU,2021-12-26 00:20:33,51.2049,58.5668,-13.9,84,0,6.71
618,Monroe,US,2021-12-26 00:20:33,43.1501,-77.6831,43.47,96,90,11.5
619,Teruel,ES,2021-12-26 00:20:34,40.6667,-0.6667,44.56,93,100,7.2
620,Saint-augustin,CA,2021-12-26 00:20:34,51.226,-58.6502,28.04,97,85,4.85
621,Contamana,PE,2021-12-26 00:20:34,-7.3333,-75.0167,85.48,53,73,5.48
